gene_name,transcript_id
GSTM4,ENST00000369836.9
GSTM2,ENST00000241337.9
GSTM1,ENST00000309851.10
GSTM5,ENST00000256593.8
GSTM3,ENST00000361066.7
EPS8L3,ENST00000361965.9
CSF1,ENST00000329608.11
AHCYL1,ENST00000369799.10
STRIP1,ENST00000369795.8
ALX3,ENST00000647563.2
UBL4B,ENST00000334179.5
SLC6A17,ENST00000331565.5
KCNC4,ENST00000438661.3
RBM15,ENST00000369784.9
SLC16A4,ENST00000369779.9
LAMTOR5,ENST00000602318.6
PROK1,ENST00000271331.4
KCNA10,ENST00000369771.4
KCNA2,ENST00000316361.10
KCNA3,ENST00000369769.4
CD53,ENST00000271324.6
LRIF1,ENST00000369763.5
DRAM2,ENST00000484310.6
CEPT1,ENST00000357172.9
DENND2D,ENST00000357640.9
CHI3L2,ENST00000369748.9
CHIA,ENST00000369740.6
PIFO,ENST00000369738.9
OVGP1,ENST00000369732.4
WDR77,ENST00000235090.10
ATP5PB,ENST00000369722.8
C1orf162,ENST00000369718.4
TMIGD3,ENST00000369716.9
ADORA3,ENST00000241356.5
INKA2,ENST00000357260.6
DDX20,ENST00000369702.5
KCND3,ENST00000302127.5
CTTNBP2NL,ENST00000271277.11
WNT2B,ENST00000369684.5
ST7L,ENST00000358039.9
CAPZA1,ENST00000263168.4
RHOC,ENST00000339083.12
TAFA3,ENST00000361886.4
SLC16A1,ENST00000369626.8
LRIG2,ENST00000361127.6
MAGI3,ENST00000307546.14
PHTF1,ENST00000369604.6
RSBN1,ENST00000261441.9
BCL2L15,ENST00000393316.8
AP4B1,ENST00000369569.6
DCLRE1B,ENST00000650450.2
HIPK1,ENST00000426820.7
OLFML3,ENST00000320334.5
SYT6,ENST00000610222.3
TRIM33,ENST00000358465.7
BCAS2,ENST00000369541.4
DENND2C,ENST00000393274.6
AMPD1,ENST00000520113.7
NRAS,ENST00000369535.5
CSDE1,ENST00000358528.9
SIKE1,ENST00000060969.6
SYCP1,ENST00000369522.8
TSHB,ENST00000256592.3
TSPAN2,ENST00000369516.7
NGF,ENST00000369512.3
VANGL1,ENST00000355485.7
CASQ2,ENST00000261448.6
NHLH2,ENST00000320238.3
SLC22A15,ENST00000369503.9
MAB21L3,ENST00000369500.4
ATP1A1,ENST00000295598.10
CD58,ENST00000369489.10
IGSF3,ENST00000369486.8
CD2,ENST00000369478.4
PTGFRN,ENST00000393203.3
CD101,ENST00000682167.1
TTF2,ENST00000369466.9
TRIM45,ENST00000256649.9
VTCN1,ENST00000369458.8
MAN1A2,ENST00000356554.7
TENT5C,ENST00000369448.4
GDAP2,ENST00000369443.10
WDR3,ENST00000349139.6
SPAG17,ENST00000336338.10
TBX15,ENST00000369429.5
WARS2,ENST00000235521.5
HAO2,ENST00000325945.4
HSD3B2,ENST00000369416.4
HSD3B1,ENST00000369413.8
ZNF697,ENST00000421812.3
PHGDH,ENST00000641023.2
HMGCS2,ENST00000369406.8
REG4,ENST00000256585.10
ADAM30,ENST00000369400.2
NOTCH2,ENST00000256646.7
SEC22B,ENST00000578049.4
PPIAL4A,ENST00000577856.2
SRGAP2C,ENST00000367123.8
H3-2,ENST00000392948.5
FAM72C,ENST00000584486.6
PPIAL4E,ENST00000581164.1
PPIAL4F,ENST00000581138.3
FAM72D,ENST00000400889.3
GPR89A,ENST00000313835.14
PDZK1,ENST00000417171.6
CD160,ENST00000369288.7
RNF115,ENST00000582693.5
POLR3C,ENST00000334163.4
NUDT17,ENST00000334513.6
PIAS3,ENST00000393045.7
ANKRD35,ENST00000355594.9
ITGA10,ENST00000369304.8
PEX11B,ENST00000369306.8
RBM8A,ENST00000583313.7
LIX1L,ENST00000604000.4
ANKRD34A,ENST00000606888.3
POLR3GL,ENST00000369314.2
TXNIP,ENST00000582401.6
HJV,ENST00000336751.11
PRKAB2,ENST00000254101.4
FMO5,ENST00000254090.9
CHD1L,ENST00000369258.8
BCL9,ENST00000234739.8
ACP6,ENST00000583509.7
GJA5,ENST00000579774.3
GJA8,ENST00000369235.2
GPR89B,ENST00000314163.12
NBPF11,ENST00000682118.1
PPIAL4G,ENST00000419275.3
NUDT4B,ENST00000322209.5
NBPF19,ENST00000651566.2
FCGR1A,ENST00000369168.5
H3C13,ENST00000331491.2
H2AC20,ENST00000331380.4
H2AC21,ENST00000331128.6
BOLA1,ENST00000369152.6
SV2A,ENST00000369146.8
SF3B4,ENST00000271628.9
MTMR11,ENST00000439741.4
OTUD7B,ENST00000581312.6
VPS45,ENST00000644510.2
PLEKHO1,ENST00000369124.5
ANP32E,ENST00000583931.6
CA14,ENST00000369111.9
APH1A,ENST00000369109.8
C1orf54,ENST00000369099.8
CIART,ENST00000290363.6
MRPS21,ENST00000614145.5
PRPF3,ENST00000324862.7
RPRD2,ENST00000369068.5
TARS2,ENST00000369064.8
ECM1,ENST00000369047.9
ADAMTSL4,ENST00000271643.9
MCL1,ENST00000369026.3
ENSA,ENST00000369014.10
GOLPH3L,ENST00000271732.8
HORMAD1,ENST00000361824.7
CTSS,ENST00000368985.8
CTSK,ENST00000271651.8
ARNT,ENST00000358595.10
CERS2,ENST00000368954.10
ANXA9,ENST00000368947.9
PRUNE1,ENST00000271620.8
BNIPL,ENST00000368931.8
C1orf56,ENST00000368926.6
CDC42SE1,ENST00000357235.6
MLLT11,ENST00000368921.5
GABPB2,ENST00000368918.8
SEMA6C,ENST00000368914.8
TNFAIP8L2,ENST00000368910.4
SCNM1,ENST00000368905.9
LYSMD1,ENST00000368908.10
TMOD4,ENST00000295314.9
VPS72,ENST00000368892.9
PIP5K1A,ENST00000368888.9
PSMD4,ENST00000368884.8
ZNF687,ENST00000336715.11
PI4KB,ENST00000368873.6
RFX5,ENST00000452671.7
SELENBP1,ENST00000368868.10
PSMB4,ENST00000290541.7
POGZ,ENST00000271715.7
CGN,ENST00000271636.12
TUFT1,ENST00000368849.8
SNX27,ENST00000458013.7
CELF3,ENST00000290583.9
RIIAD1,ENST00000479191.2
MRPL9,ENST00000368830.8
TDRKH,ENST00000368824.8
LINGO4,ENST00000368820.4
RORC,ENST00000318247.7
THEM5,ENST00000368817.10
THEM4,ENST00000368814.8
S100A10,ENST00000368811.8
S100A11,ENST00000271638.3
TCHHL1,ENST00000368806.2
RPTN,ENST00000316073.3
HRNR,ENST00000368801.4
FLG,ENST00000368799.2
FLG2,ENST00000388718.5
CRNN,ENST00000271835.3
LCE5A,ENST00000334269.3
CRCT1,ENST00000368790.4
LCE3E,ENST00000368789.2
LCE3D,ENST00000368787.4
LCE3C,ENST00000684028.1
LCE3B,ENST00000335633.1
LCE3A,ENST00000335674.1
LCE2D,ENST00000368784.2
LCE2B,ENST00000368780.4
LCE2A,ENST00000368779.2
LCE4A,ENST00000368777.2
C1orf68,ENST00000368775.3
LCE1F,ENST00000334371.4
LCE1E,ENST00000368770.4
LCE1D,ENST00000326233.7
LCE1C,ENST00000607093.2
LCE1B,ENST00000360090.4
LCE1A,ENST00000335123.4
LCE6A,ENST00000431011.3
SMCP,ENST00000368765.4
IVL,ENST00000368764.4
SPRR4,ENST00000328051.3
SPRR3,ENST00000295367.5
SPRR1B,ENST00000307098.5
SPRR2D,ENST00000360379.4
SPRR2A,ENST00000392653.3
SPRR2E,ENST00000368750.8
SPRR2F,ENST00000468739.2
SPRR2G,ENST00000368748.5
LELP1,ENST00000368747.2
PRR9,ENST00000368744.4
LORICRIN,ENST00000368742.4
PGLYRP3,ENST00000683862.1
PGLYRP4,ENST00000359650.10
S100A9,ENST00000368738.4
S100A12,ENST00000368737.5
S100A8,ENST00000368733.4
S100A7A,ENST00000368729.9
S100A7,ENST00000368723.4
S100A6,ENST00000368719.9
S100A4,ENST00000368716.9
S100A3,ENST00000368713.8
S100A2,ENST00000368708.9
S100A16,ENST00000368706.9
S100A14,ENST00000344616.4
S100A13,ENST00000476133.6
S100A1,ENST00000292169.6
CHTOP,ENST00000368694.8
SNAPIN,ENST00000368685.6
ILF2,ENST00000361891.9
NPR1,ENST00000368680.4
INTS3,ENST00000318967.7
SLC27A3,ENST00000624995.4
GATAD2B,ENST00000368655.5
DENND4B,ENST00000361217.9
CRTC2,ENST00000368633.2
SLC39A1,ENST00000356205.9
CREB3L4,ENST00000368607.8
JTB,ENST00000271843.9
RAB13,ENST00000368575.5
RPS27,ENST00000651669.1
TPM3,ENST00000651641.1
C1orf189,ENST00000368525.4
C1orf43,ENST00000368521.10
UBAP2L,ENST00000428931.6
HAX1,ENST00000328703.12
AQP10,ENST00000324978.8
ATP8B2,ENST00000368489.6
IL6R,ENST00000368485.8
SHE,ENST00000304760.3
TDRD10,ENST00000368482.8
UBE2Q1,ENST00000292211.5
CHRNB2,ENST00000368476.4
ADAR,ENST00000368474.9
KCNN3,ENST00000271915.9
PMVK,ENST00000368467.4
PBXIP1,ENST00000368463.8
PYGO2,ENST00000368457.3
SHC1,ENST00000448116.7
CKS1B,ENST00000308987.6
FLAD1,ENST00000292180.8
DCST2,ENST00000368424.4
DCST1,ENST00000295542.6
ADAM15,ENST00000356955.7
EFNA4,ENST00000368409.8
EFNA3,ENST00000368408.4
EFNA1,ENST00000368407.8
SLC50A1,ENST00000368404.9
DPM3,ENST00000368400.5
KRTCAP2,ENST00000295682.6
TRIM46,ENST00000334634.9
THBS3,ENST00000368378.7
MTX1,ENST00000368376.8
GBA,ENST00000368373.8
FAM189B,ENST00000361361.7
SCAMP3,ENST00000302631.8
CLK2,ENST00000368361.9
HCN3,ENST00000368358.4
PKLR,ENST00000342741.6
FDPS,ENST00000368356.9
RUSC1,ENST00000368352.10
ASH1L,ENST00000392403.8
MSTO1,ENST00000245564.8
YY1AP1,ENST00000355499.9
DAP3,ENST00000368336.10
GON4L,ENST00000368331.6
SYT11,ENST00000368324.5
RIT1,ENST00000368323.8
KHDC4,ENST00000368321.8
RXFP4,ENST00000368318.5
ARHGEF2,ENST00000361247.9
SSR2,ENST00000295702.9
UBQLN4,ENST00000368309.4
LAMTOR2,ENST00000368305.9
RAB25,ENST00000361084.10
MEX3A,ENST00000532414.3
LMNA,ENST00000677389.1
LMNA,ENST00000368300.9
SEMA4A,ENST00000368285.8
SLC25A44,ENST00000359511.5
BGLAP,ENST00000368272.5
PAQR6,ENST00000292291.10
SMG5,ENST00000361813.5
TMEM79,ENST00000405535.3
GLMP,ENST00000362007.6
VHLL,ENST00000339922.5
CCT3,ENST00000295688.8
TSACC,ENST00000368254.6
RHBG,ENST00000537040.6
MEF2D,ENST00000348159.9
IQGAP3,ENST00000361170.7
TTC24,ENST00000368236.8
NAXE,ENST00000368235.8
GPATCH4,ENST00000368232.9
HAPLN2,ENST00000255039.6
BCAN,ENST00000329117.10
NES,ENST00000368223.4
CRABP2,ENST00000368222.8
ISG20L2,ENST00000368219.2
RRNAD1,ENST00000368216.9
MRPL24,ENST00000361531.6
HDGF,ENST00000357325.10
PRCC,ENST00000271526.9
SH2D2A,ENST00000368199.8
NTRK1,ENST00000524377.7
INSRR,ENST00000368195.4
PEAR1,ENST00000292357.8
LRRC71,ENST00000337428.8
ARHGEF11,ENST00000368194.8
ETV3L,ENST00000454449.3
ETV3,ENST00000368192.9
FCRL5,ENST00000361835.8
FCRL4,ENST00000271532.2
FCRL3,ENST00000368184.8
FCRL2,ENST00000361516.8
FCRL1,ENST00000368176.8
CD5L,ENST00000368174.5
KIRREL1,ENST00000359209.11
CD1D,ENST00000674085.2
CD1A,ENST00000289429.6
CD1C,ENST00000368170.8
CD1B,ENST00000368168.4
CD1E,ENST00000368167.8
OR10T2,ENST00000334438.1
OR10K2,ENST00000641042.1
OR10K1,ENST00000641535.1
OR6Y1,ENST00000641622.1
OR6P1,ENST00000641540.1
OR10X1,ENST00000623167.1
OR10Z1,ENST00000641002.1
SPTA1,ENST00000643759.2
OR6K2,ENST00000359610.3
OR6K3,ENST00000368145.2
OR6N1,ENST00000641846.1
MNDA,ENST00000368141.5
PYHIN1,ENST00000368140.6
IFI16,ENST00000295809.12
AIM2,ENST00000368130.9
CADM3,ENST00000368125.9
ACKR1,ENST00000368122.4
OR10J1,ENST00000423932.6
OR10J5,ENST00000334857.3
APCS,ENST00000255040.3
CRP,ENST00000255030.9
DUSP23,ENST00000368107.2
FCRL6,ENST00000368106.4
SLAMF8,ENST00000289707.10
VSIG8,ENST00000368100.1
CFAP45,ENST00000368099.9
TAGLN2,ENST00000368097.9
IGSF9,ENST00000368094.6
SLAMF9,ENST00000368093.4
KCNJ10,ENST00000644903.1
PIGM,ENST00000368090.5
KCNJ9,ENST00000368088.4
IGSF8,ENST00000314485.12
ATP1A2,ENST00000361216.8
ATP1A4,ENST00000368081.9
CASQ1,ENST00000368078.8
PEA15,ENST00000360472.9
DCAF8,ENST00000368074.6
PEX19,ENST00000368072.10
COPA,ENST00000241704.8
NCSTN,ENST00000294785.10
NHLH1,ENST00000302101.6
VANGL2,ENST00000368061.3
SLAMF6,ENST00000368057.8
CD84,ENST00000368054.8
SLAMF1,ENST00000302035.11
CD48,ENST00000368046.8
SLAMF7,ENST00000368043.8
LY9,ENST00000263285.11
CD244,ENST00000368034.9
ITLN1,ENST00000326245.4
ITLN2,ENST00000368029.4
F11R,ENST00000368026.11
TSTD1,ENST00000423014.3
USF1,ENST00000368021.7
ARHGAP30,ENST00000368013.8
NECTIN4,ENST00000368012.4
KLHDC9,ENST00000368011.9
PFDN2,ENST00000368010.4
NIT1,ENST00000368009.7
DEDD,ENST00000368006.8
UFC1,ENST00000368003.6
USP21,ENST00000368002.8
PPOX,ENST00000367999.9
B4GALT3,ENST00000319769.10
ADAMTS4,ENST00000367996.6
NDUFS2,ENST00000676972.1
FCER1G,ENST00000289902.2
APOA2,ENST00000367990.7
TOMM40L,ENST00000367988.8
NR1I3,ENST00000367983.9
PCP4L1,ENST00000504449.2
MPZ,ENST00000533357.5
SDHC,ENST00000367975.7
CFAP126,ENST00000367974.2
FCGR2A,ENST00000271450.12
HSPA6,ENST00000309758.6
FCGR3A,ENST00000443193.6
FCGR3B,ENST00000650385.1
FCRLA,ENST00000236938.12
DUSP12,ENST00000367943.5
ATF6,ENST00000367942.4
OLFML2B,ENST00000294794.8
NOS1AP,ENST00000361897.10
SPATA46,ENST00000367935.10
C1orf226,ENST00000458626.4
SH2D1B,ENST00000367929.3
UHMK1,ENST00000489294.2
DDR2,ENST00000367921.8
HSD17B7,ENST00000254521.8
RGS4,ENST00000367909.11
RGS5,ENST00000313961.10
NUF2,ENST00000271452.8
PBX1,ENST00000420696.7
LMX1A,ENST00000342310.7
RXRG,ENST00000359842.10
LRRC52,ENST00000294818.2
MGST3,ENST00000367889.8
TMCO1,ENST00000367881.11
UCK2,ENST00000367879.9
FAM78B,ENST00000354422.4
POGK,ENST00000367876.9
TADA1,ENST00000367874.5
ILDR2,ENST00000271417.8
MAEL,ENST00000367872.9
GPA33,ENST00000367868.4
STYXL2,ENST00000361200.7
POU2F1,ENST00000367866.7
CD247,ENST00000362089.10
CREG1,ENST00000370509.5
RCSD1,ENST00000367854.8
MPZL1,ENST00000359523.7
ADCY10,ENST00000367851.9
MPC2,ENST00000271373.9
GPR161,ENST00000682931.1
TIPRL,ENST00000367833.7
SFT2D2,ENST00000271375.7
TBX19,ENST00000367821.8
XCL2,ENST00000367819.3
XCL1,ENST00000367818.4
DPT,ENST00000367817.4
ATP1B1,ENST00000367815.9
NME7,ENST00000367811.8
BLZF1,ENST00000367808.8
SLC19A2,ENST00000236137.10
F5,ENST00000367797.9
SELP,ENST00000263686.11
C1orf112,ENST00000359326.9
SELL,ENST00000236147.6
SELE,ENST00000333360.12
METTL18,ENST00000310392.5
SCYL3,ENST00000367771.11
KIFAP3,ENST00000361580.7
METTL11B,ENST00000439373.3
GORAB,ENST00000367763.8
PRRX1,ENST00000239461.11
MROH9,ENST00000367759.9
FMO3,ENST00000367755.9
FMO2,ENST00000209929.10
FMO1,ENST00000617670.6
FMO4,ENST00000367749.4
PRRC2C,ENST00000647382.2
MYOC,ENST00000037502.11
VAMP4,ENST00000236192.12
EEF1AKNMT,ENST00000361735.4
DNM3,ENST00000627582.3
PIGC,ENST00000344529.5
C1orf105,ENST00000367727.9
SUCO,ENST00000263688.4
FASLG,ENST00000367721.3
TNFSF18,ENST00000404377.5
TNFSF4,ENST00000281834.4
PRDX6,ENST00000340385.6
SLC9C2,ENST00000367714.4
ANKRD45,ENST00000333279.3
TEX50,ENST00000417563.3
KLHL20,ENST00000209884.5
CENPL,ENST00000682279.1
DARS2,ENST00000649689.2
SERPINC1,ENST00000367698.4
RC3H1,ENST00000367696.7
RABGAP1L,ENST00000681986.1
GPR52,ENST00000367685.5
CACYBP,ENST00000367679.7
MRPS14,ENST00000476371.1
TNN,ENST00000239462.9
KIAA0040,ENST00000423313.6
TNR,ENST00000367674.7
COP1,ENST00000367669.8
PAPPA2,ENST00000367662.5
ASTN1,ENST00000361833.7
BRINP2,ENST00000361539.5
RASAL2,ENST00000367649.8
TEX35,ENST00000319416.7
RALGPS2,ENST00000367635.8
ANGPTL1,ENST00000234816.7
FAM20B,ENST00000263733.5
TOR3A,ENST00000367627.8
ABL2,ENST00000502732.6
SOAT1,ENST00000367619.8
AXDND1,ENST00000367618.8
NPHS2,ENST00000367615.9
TDRD5,ENST00000444136.6
TOR1AIP2,ENST00000609928.6
TOR1AIP1,ENST00000606911.7
CEP350,ENST00000367607.8
QSOX1,ENST00000367602.8
LHX4,ENST00000263726.4
ACBD6,ENST00000367595.4
XPR1,ENST00000367590.9
KIAA1614,ENST00000367588.9
STX6,ENST00000258301.6
MR1,ENST00000367580.6
IER5,ENST00000367577.7
CACNA1E,ENST00000367573.7
ZNF648,ENST00000339948.3
GLUL,ENST00000331872.11
TEDDM1,ENST00000367565.2
RGSL1,ENST00000294854.13
RNASEL,ENST00000367559.7
RGS16,ENST00000367558.6
NPL,ENST00000367553.6
DHX9,ENST00000367549.4
SHCBP1L,ENST00000367547.8
LAMC1,ENST00000258341.5
LAMC2,ENST00000264144.5
NMNAT2,ENST00000287713.7
NCF2,ENST00000367535.8
ARPC5,ENST00000359856.11
RGL1,ENST00000360851.4
APOBEC4,ENST00000308641.6
COLGALT2,ENST00000361927.9
TSEN15,ENST00000645668.2
C1orf21,ENST00000235307.7
EDEM3,ENST00000318130.13
NIBAN1,ENST00000367511.4
RNF2,ENST00000367510.8
TRMT1L,ENST00000367506.10
SWT1,ENST00000367500.9
IVNS1ABP,ENST00000367498.8
HMCN1,ENST00000271588.9
PRG4,ENST00000445192.7
TPR,ENST00000367478.9
ODR4,ENST00000287859.11
PDC,ENST00000391997.3
PTGS2,ENST00000367468.10
PLA2G4A,ENST00000367466.4
BRINP3,ENST00000367462.5
RGS18,ENST00000367460.4
RGS21,ENST00000417209.2
RGS1,ENST00000367459.8
RGS13,ENST00000391995.7
RGS2,ENST00000235382.7
UCHL5,ENST00000367454.6
RO60,ENST00000400968.7
GLRX2,ENST00000367439.8
CDC73,ENST00000367435.5
B3GALT2,ENST00000367434.5
KCNT2,ENST00000294725.14
CFH,ENST00000367429.9
CFHR3,ENST00000367425.9
CFHR1,ENST00000320493.10
CFHR4,ENST00000608469.6
CFHR2,ENST00000367415.8
CFHR5,ENST00000256785.5
F13B,ENST00000367412.2
ASPM,ENST00000367409.9
ZBTB41,ENST00000367405.5
CRB1,ENST00000367400.8
DENND1B,ENST00000620048.6
C1orf53,ENST00000367393.8
LHX9,ENST00000367387.6
NEK7,ENST00000367385.9
ATP6V1G3,ENST00000367382.6
PTPRC,ENST00000442510.8
NR5A2,ENST00000367362.8
ZNF281,ENST00000367353.2
KIF14,ENST00000367350.5
DDX59,ENST00000331314.11
GPR25,ENST00000304244.5
INAVA,ENST00000413687.3
KIF21B,ENST00000461742.7
CACNA1S,ENST00000362061.4
ASCL5,ENST00000449188.3
TMEM9,ENST00000367330.6
IGFN1,ENST00000335211.9
PKP1,ENST00000367324.8
TNNT2,ENST00000656932.1
LAD1,ENST00000391967.7
TNNI1,ENST00000361379.9
PHLDA3,ENST00000367311.5
CSRP1,ENST00000340006.7
IPO9,ENST00000361565.9
SHISA4,ENST00000362011.7
LMOD1,ENST00000367288.5
TIMM17A,ENST00000367287.5
RNPEP,ENST00000295640.9
ELF3,ENST00000367284.10
GPR37L1,ENST00000367282.6
ARL8A,ENST00000272217.7
LGR6,ENST00000367278.8
UBE2T,ENST00000646651.1
PPP1R12B,ENST00000608999.6
SYT2,ENST00000367268.5
KDM5B,ENST00000367265.9
RABIF,ENST00000367262.4
KLHL12,ENST00000367261.8
ADIPOR1,ENST00000340990.10
CYB5R1,ENST00000367249.9
TMEM183A,ENST00000367242.4
MYOG,ENST00000241651.5
ADORA1,ENST00000337894.9
MYBPH,ENST00000255416.9
CHI3L1,ENST00000255409.8
CHIT1,ENST00000367229.6
BTG2,ENST00000290551.5
FMOD,ENST00000354955.5
PRELP,ENST00000343110.3
OPTC,ENST00000367222.7
ATP2B4,ENST00000357681.10
LAX1,ENST00000442561.7
ZC3H11A,ENST00000367210.3
SNRPE,ENST00000414487.7
SOX13,ENST00000367204.6
ETNK2,ENST00000367202.9
REN,ENST00000272190.9
KISS1,ENST00000367194.5
GOLT1A,ENST00000308302.4
PLEKHA6,ENST00000272203.8
PPP1R15B,ENST00000367188.5
PIK3C2B,ENST00000684373.1
MDM4,ENST00000367182.8
LRRN2,ENST00000367177.4
NFASC,ENST00000339876.11
NFASC,ENST00000539706.6
CNTN2,ENST00000331830.7
TMEM81,ENST00000367167.4
RBBP5,ENST00000264515.11
DSTYK,ENST00000367162.8
TMCC2,ENST00000358024.8
NUAK2,ENST00000367157.6
KLHDC8A,ENST00000367155.8
LEMD1,ENST00000367153.9
CDK18,ENST00000429964.7
MFSD4A,ENST00000367147.9
ELK4,ENST00000357992.9
SLC45A3,ENST00000367145.4
NUCKS1,ENST00000367142.5
RAB29,ENST00000367139.8
SLC41A1,ENST00000367137.4
PM20D1,ENST00000367136.5
SLC26A9,ENST00000367135.8
RAB7B,ENST00000617070.5
CTSE,ENST00000358184.7
RHEX,ENST00000331555.10
AVPR1B,ENST00000367126.5
FAM72A,ENST00000367128.8
SRGAP2,ENST00000573034.8
IKBKE,ENST00000581977.7
RASSF5,ENST00000579436.7
EIF2D,ENST00000271764.7
DYRK3,ENST00000367109.8
MAPKAPK2,ENST00000367103.4
IL10,ENST00000423557.1
IL20,ENST00000367098.6
IL24,ENST00000294984.7
FCMR,ENST00000367091.8
PIGR,ENST00000356495.5
FCAMR,ENST00000324852.9
C1orf116,ENST00000359470.6
PFKFB2,ENST00000367080.8
YOD1,ENST00000315927.9
C4BPB,ENST00000367078.8
C4BPA,ENST00000367070.8
CD55,ENST00000367064.9
CR2,ENST00000367057.8
CR1,ENST00000367049.9
CR1L,ENST00000508064.7
CD46,ENST00000367042.6
CD34,ENST00000310833.12
PLXNA2,ENST00000367033.4
CAMK1G,ENST00000361322.3
LAMB3,ENST00000356082.9
G0S2,ENST00000367029.5
HSD11B1,ENST00000367027.5
TRAF3IP3,ENST00000367025.8
C1orf74,ENST00000294811.2
IRF6,ENST00000367021.8
UTP25,ENST00000491415.7
SERTAD4,ENST00000367012.4
HHAT,ENST00000261458.8
KCNH1,ENST00000271751.10
RCOR3,ENST00000419091.7
TRAF5,ENST00000261464.10
RD3,ENST00000680073.1
SLC30A1,ENST00000367001.5
NEK2,ENST00000366999.9
LPGAT1,ENST00000366997.9
INTS7,ENST00000366994.8
DTL,ENST00000366991.5
PPP2R5A,ENST00000261461.7
PACC1,ENST00000261455.9
NENF,ENST00000366988.5
ATF3,ENST00000341491.9
FAM71A,ENST00000294829.5
BATF3,ENST00000243440.2
NSL1,ENST00000366977.8
TATDN3,ENST00000366974.9
SPATA45,ENST00000332912.3
FLVCR1,ENST00000366971.9
VASH2,ENST00000517399.3
ANGEL2,ENST00000366962.8
RPS6KC1,ENST00000366960.8
PROX1,ENST00000366958.9
SMYD2,ENST00000366957.10
PTPN14,ENST00000366956.10
CENPF,ENST00000366955.8
KCNK2,ENST00000444842.7
KCTD3,ENST00000259154.9
USH2A,ENST00000307340.8
ESRRG,ENST00000408911.8
GPATCH2,ENST00000366935.8
SPATA17,ENST00000366933.5
RRP15,ENST00000366932.4
TGFB2,ENST00000366930.9
LYPLAL1,ENST00000366928.10
SLC30A10,ENST00000366926.4
EPRS1,ENST00000366923.8
BPNT1,ENST00000322067.12
IARS2,ENST00000366922.3
RAB3GAP2,ENST00000358951.7
MARK1,ENST00000366917.6
C1orf115,ENST00000294889.6
MTARC2,ENST00000366913.8
MTARC1,ENST00000366910.10
HLX,ENST00000366903.8
DUSP10,ENST00000366899.4
HHIPL2,ENST00000343410.7
TAF1A,ENST00000352967.9
MIA3,ENST00000344922.10
AIDA,ENST00000340020.11
BROX,ENST00000340934.10
DISP1,ENST00000675850.1
TLR5,ENST00000642603.2
SUSD4,ENST00000366878.9
CCDC185,ENST00000366875.5
CAPN8,ENST00000366872.10
CAPN2,ENST00000295006.6
TP53BP2,ENST00000343537.12
FBXO28,ENST00000366862.10
DEGS1,ENST00000323699.9
NVL,ENST00000281701.11
CNIH4,ENST00000465271.6
WDR26,ENST00000414423.9
CNIH3,ENST00000272133.4
DNAH14,ENST00000682510.1
LBR,ENST00000272163.9
SRP9,ENST00000304786.12
EPHX1,ENST00000272167.10
TMEM63A,ENST00000366835.8
LEFTY1,ENST00000272134.5
PYCR2,ENST00000343818.11
LEFTY2,ENST00000366820.10
SDE2,ENST00000272091.8
H3-3A,ENST00000366815.10
ACBD3,ENST00000366812.6
MIXL1,ENST00000366810.6
LIN9,ENST00000681046.1
PARP1,ENST00000366794.10
STUM,ENST00000366788.8
ITPKB,ENST00000429204.6
PSEN2,ENST00000366783.8
COQ8A,ENST00000366777.4
ZNF678,ENST00000343776.10
SNAP47,ENST00000617596.5
JMJD4,ENST00000620518.5
WNT9A,ENST00000272164.6
WNT3A,ENST00000284523.2
ARF1,ENST00000272102.10
C1orf35,ENST00000272139.5
MRPL55,ENST00000336520.8
GUK1,ENST00000312726.9
GJC2,ENST00000366714.3
IBA57,ENST00000366711.4
OBSCN,ENST00000680850.1
TRIM11,ENST00000284551.11
TRIM17,ENST00000366698.7
H3-4,ENST00000366696.2
RNF187,ENST00000305943.9
RHOU,ENST00000366691.4
RAB4A,ENST00000366690.5
CCSAP,ENST00000284617.7
ACTA1,ENST00000366684.7
NUP133,ENST00000261396.6
ABCB10,ENST00000344517.5
URB2,ENST00000258243.7
GALNT2,ENST00000366672.5
PGBD5,ENST00000391860.7
COG2,ENST00000366669.9
AGT,ENST00000366667.6
CAPN9,ENST00000271971.7
C1orf198,ENST00000366663.10
TTC13,ENST00000366661.9
ARV1,ENST00000310256.7
FAM89A,ENST00000366654.5
TRIM67,ENST00000366653.6
C1orf131,ENST00000366649.7
GNPAT,ENST00000366647.9
EXOC8,ENST00000366645.1
SPRTN,ENST00000295050.12
EGLN1,ENST00000366641.4
TSNAX,ENST00000366639.9
DISC1,ENST00000439617.8
SIPA1L2,ENST00000674635.1
MAP10,ENST00000418460.4
NTPCR,ENST00000366628.10
PCNX2,ENST00000258229.14
MAP3K21,ENST00000366624.8
KCNK1,ENST00000366621.8
SLC35F3,ENST00000366618.8
COA6,ENST00000366615.10
TARBP1,ENST00000040877.2
IRF2BP2,ENST00000366609.4
TOMM20,ENST00000366607.5
RBM34,ENST00000408888.8
ARID4B,ENST00000264183.9
GGPS1,ENST00000282841.9
TBCE,ENST00000642610.2
B3GALNT2,ENST00000366600.8
GNG4,ENST00000391854.7
LYST,ENST00000389793.7
NID1,ENST00000264187.7
GPR137B,ENST00000366592.8
ERO1B,ENST00000354619.10
EDARADD,ENST00000334232.9
LGALS8,ENST00000366584.9
HEATR1,ENST00000366582.8
ACTN2,ENST00000366578.6
MTR,ENST00000366577.10
